Timestamp,Th_i,Tc_i,mdot_h,mdot_c,U,Th_o_true,Tc_o_true,Th_o_measured,Tc_o_measured
2026-01-01 01:40:00,79.95684949566602,19.592129702020554,0.7438118067041501,0.9649135516556279,850,40.68567409181506,49.864648808435774,40.82729636271046,49.66662848688368
2026-01-01 01:41:00,79.72931484708621,20.471806989265737,0.7762452990818779,0.9667557333534206,850,41.88617362018424,50.857518153323895,41.76133802486885,50.763718224401075
2026-01-01 01:42:00,80.00805355010904,20.323029486725726,0.740938548395627,0.972829088709922,850,40.98972170194403,50.040671049784166,40.89619859546281,49.7167385155041
2026-01-01 01:43:00,79.71527861083777,20.820461974867992,0.7791528512458341,0.9671754946524221,850,42.161920280252566,51.073302724981474,42.16746987339797,51.518899174037045
2026-01-01 01:44:00,79.35681728912657,20.4012655653708,0.7096384384147904,0.9995703753365801,850,39.69652335229678,48.557831376884096,39.42895799914383,48.844638514390944
2026-01-01 01:45:00,80.22237911003934,19.655959629879174,0.738764652887289,0.9885077123700838,850,40.334670906684266,49.466176117384734,40.36466829662593,49.48323178280507
2026-01-01 01:46:00,79.18852356635335,19.878159892280177,0.7513158705059471,1.0080643952860908,850,40.12601478414169,48.991659909830595,39.99660681129143,49.118909192409
2026-01-01 01:47:00,79.41785700585744,20.432580591356082,0.752768398446086,0.9852687262465698,850,40.93829576320383,49.8318672203843,41.17932547427275,50.0876587603179
2026-01-01 01:48:00,79.60518249410538,19.683575852169184,0.7363562563357072,1.0069443192457377,850,39.81211246958752,48.78337363771854,39.82702120947339,48.9250547307316
2026-01-01 01:49:00,79.9088533648701,19.75728880498265,0.7313395498750112,0.9830668039222163,850,40.20334354970527,49.29567781366907,40.46816423075199,49.282819004545594
2026-01-01 01:50:00,80.0306268137219,19.934427727039242,0.7392677267695295,0.9838051863355477,850,40.5357375697435,49.61235319027408,40.81901660362397,49.28726520762771
2026-01-01 01:51:00,79.33726326547416,21.801639951993494,0.7613107267091423,0.9993750029721052,850,41.7865436415076,50.40728403990269,41.542572228080445,50.333873896195755
2026-01-01 01:52:00,79.99318922872766,19.797027811512354,0.7293737953705721,0.9937065955024893,850,40.051317557285735,49.11408645543976,39.78579053848978,48.95103747498474
2026-01-01 01:53:00,80.04781898339203,20.291323455441997,0.7213284516474692,0.9951086820242264,850,40.189024369630744,49.18392897948762,39.941159487648086,49.16500889400763
2026-01-01 01:54:00,79.68466615598048,20.211267466797203,0.7247096557002423,1.009430743072518,850,39.88453878012386,48.78532943719898,39.82831668572686,48.57267373606024
2026-01-01 01:55:00,79.2049090064559,19.853396006753105,0.7297907647876195,1.0074105034008918,850,39.63275488577698,48.52035205151401,39.94929365946731,48.43922507623248
2026-01-01 01:56:00,80.22488946157559,20.33865753875909,0.7558923376293015,0.9889423025842502,850,41.17342110775931,50.187421844508975,40.89293560150687,50.52604069590444
2026-01-01 01:57:00,79.73939564880834,19.777267315370903,0.7451661870011668,1.0242470234622558,850,39.871527826986764,48.78217176530613,39.701834800648406,48.98390319063508
2026-01-01 01:58:00,79.68427869838722,20.201348029412237,0.7702446711855968,0.9998728483868272,850,41.056484015180956,49.95798464815185,41.201154797162275,50.391065914694316
2026-01-01 01:59:00,79.41602539020624,19.876210576320304,0.7529147191149599,0.9976394570803713,850,40.392467264838885,49.327142068959,40.10222825685688,49.05667702896948
2026-01-01 02:00:00,79.75559185225696,19.9586087952321,0.7526330618388646,1.0323217052446159,850,40.05268315446058,48.90474214234669,40.26493403900159,49.181158462528266
2026-01-01 02:01:00,79.82565728561686,20.373741482925098,0.7455696190873792,0.9894471931660399,850,40.81420454212451,49.769705373572044,40.85297749435759,49.46358566416421
2026-01-01 02:02:00,79.62619444230124,19.012732320595557,0.7458953305635851,0.983934382304397,850,39.94475463803364,49.094210508931155,39.908777911641415,48.97415003750031
2026-01-01 02:03:00,80.46765478978377,20.068178006257323,0.7485985941118133,1.0125857843854238,850,40.55830089352238,49.572923855306556,40.651395444967136,49.544168775308954
2026-01-01 02:04:00,80.09848328979761,19.453291264040917,0.7139573088081996,0.9942325754761484,850,39.484409798099136,48.618212355048875,39.36041134107387,48.71164000845229
2026-01-01 02:05:00,78.68950750076493,20.447837853292377,0.7621390459249344,0.9937891620008189,850,40.77790128497025,49.52233020599099,40.79722586696272,49.665230100905674
2026-01-01 02:06:00,80.31802353109518,19.88824449161251,0.7762760019404008,0.9839314725637293,850,41.45697299041254,50.547799334717766,41.4804464832644,50.23313963472928
2026-01-01 02:07:00,80.466334920535,20.09082580467778,0.7385615848121037,0.9831424622130022,850,40.781500853610744,49.903080964014876,40.68549197907764,49.583750162330254
2026-01-01 02:08:00,79.71083982987909,20.212260724999318,0.7775951493862026,1.0026287652405512,850,41.19642781813888,50.082359210160575,40.88937610265241,50.15935221368801
2026-01-01 02:09:00,80.06197420193158,19.07776548154194,0.7414069564990181,1.013484650161925,850,39.5847699254794,48.68855517174467,39.72515672811015,48.85270465771594
2026-01-01 02:10:00,79.9360086595453,19.816709008629108,0.7514293203141812,1.0334289656218387,850,39.97585973512108,48.872627262154595,40.25127054381835,48.75977713138564
2026-01-01 02:11:00,79.99513636800377,20.52350365864192,0.749761759158017,0.9872560253587022,850,41.09963191140701,50.06230726748376,40.87721112466534,50.02655201896636
2026-01-01 02:12:00,79.29339821560164,20.91123838243884,0.7485899370940329,0.9973272961151475,850,40.93638552393693,49.70186090908143,41.04284698729546,49.821882070204715
2026-01-01 02:13:00,79.8373432254238,19.88851167167999,0.7519242380847949,1.0021526143367998,850,40.455703944456396,49.436914467064746,40.338254212740324,49.2062517144504
2026-01-01 02:14:00,80.24109002157208,19.045257566679457,0.739452319743825,0.964840719003282,850,40.32665749343807,49.63561216394089,40.453605565291,49.99544812524713
2026-01-01 02:15:00,79.52424245977444,19.20479445305223,0.7544861036382359,0.9938041461615942,850,40.083880560679276,49.1475201805133,40.18967729270429,49.511028900320646
2026-01-01 02:16:00,79.7997752823447,20.180143837670737,0.7605043189986579,0.9789374697641904,850,41.17952806484673,50.18294352290299,41.300403975839295,50.37499139562758
2026-01-01 02:17:00,80.2036753476124,19.76477469229838,0.7702955109992592,0.9835432611007493,850,41.206239880568454,50.30694875704462,41.32882563157785,50.35014156602693
2026-01-01 02:18:00,80.35034807961735,20.074498925942073,0.7520694471433081,1.0202964159039385,850,40.48985148120546,49.45602097418553,40.92040348495921,49.30772385117584
2026-01-01 02:19:00,80.18352718083155,19.93471683751095,0.7707885659573405,0.9900046135296868,850,41.22063336135196,50.270083604732825,41.417452682442516,50.014038025403494
2026-01-01 02:20:00,80.66874020604317,19.932680168283873,0.7456327776686095,1.0106452440606408,850,40.496750076985776,49.570728494772354,40.535877558292185,49.712248828582766
2026-01-01 02:21:00,80.15805387475109,20.587831259214273,0.7443629044136036,0.9825436993081909,850,41.14541741235154,50.14332014630453,40.875377376492594,49.96009109086484
2026-01-01 02:22:00,80.50933875616421,20.082313816686746,0.7522317486152896,1.0071229652501372,850,40.74650742645747,49.78163075522088,40.819195702865144,49.58922668360535
2026-01-01 02:23:00,79.66417302943431,20.515572947354904,0.7210246427661554,0.9909495083333151,850,40.26490221234709,49.182871257958716,40.13483306355941,49.13518567009944
2026-01-01 02:24:00,80.22643534089511,20.086595721402496,0.7726885611970572,1.0206900626644484,850,40.91878923269579,49.84349218427383,40.71277689803309,49.74793367208031
2026-01-01 02:25:00,81.04522470477654,19.59749764026597,0.7496121074217016,0.9920260265431329,850,40.77981662290071,50.02355159535078,40.87526108821996,49.549505449007334
2026-01-01 02:26:00,79.87313220052579,19.459005748204927,0.7271292864516863,0.9887188209760776,850,39.80897330974148,48.923220091554455,39.57286490744872,48.63997251094408
2026-01-01 02:27:00,79.34900826073599,19.939912579574596,0.7500164667615676,0.995122131245099,850,40.382547663856634,49.30865655726938,40.0873149613592,49.2316325463029
2026-01-01 02:28:00,80.33762666232866,20.058004048247344,0.7429808668229496,0.958499306300846,850,41.2039773746885,50.39245758258322,41.07231488231661,50.57985765133179
2026-01-01 02:29:00,80.10843399767889,19.320101492791515,0.7482729699328438,0.9780209279434126,850,40.46010297556715,49.65460002870894,40.36660196696775,49.66655829711939
2026-01-01 02:30:00,80.5146621355644,20.49199373622113,0.7343053359646701,0.9746040794417022,850,41.09321168061235,50.19367673873897,41.05622654111179,50.176570076526176
2026-01-01 02:31:00,79.5907603978132,20.28106243838671,0.7409693173174814,1.0512477026022324,850,39.68662557184342,48.407392195828564,39.92698784362994,48.562230169691645
2026-01-01 02:32:00,79.63171693129368,21.377478700559926,0.7418302307242741,0.9941370669205574,850,41.25356156534783,50.01545710134591,41.57245180934408,50.045667157407735
2026-01-01 02:33:00,80.96003826178594,20.38315112335253,0.7697378938014701,1.0063859392326249,850,41.512025866158226,50.555104836475714,41.16063391446783,50.56764888575265
2026-01-01 02:34:00,79.887763178209,20.790289019258573,0.7591104191179281,0.9987423317005637,850,41.27757924308289,50.13658984072133,41.27533132093163,50.20478628222275
2026-01-01 02:35:00,79.12222568808996,20.857313558891743,0.7339864953528261,0.9796012991451628,850,40.773502597941444,49.590885969173996,40.499978971930126,49.77266932898868
2026-01-01 02:36:00,80.82818160776853,19.544916663099578,0.7322376048206769,1.0310231059386343,850,39.679295777899824,48.769054732897516,39.947501458776756,48.644958875491966
2026-01-01 02:37:00,79.61133846108235,19.890512289776815,0.7538122673094186,0.9647555660164205,850,40.99244652777232,50.065403748998904,40.753226514188256,50.34250053236396
2026-01-01 02:38:00,79.1103533055873,20.032911613960554,0.7580747726914459,1.021493448538446,850,40.160091753070034,48.93883432442381,40.0024456004506,49.06121151102514
2026-01-01 02:39:00,78.53058530122797,19.873392864460516,0.7526593255549149,0.9848927175469547,850,40.26820830438343,49.11366883715796,40.409413570370624,49.150027809703026
2026-01-01 02:40:00,80.4399921579886,20.291195759782244,0.7443234883803882,0.983496791652634,850,41.03294425453721,50.11497516732073,41.26735981985344,50.06787106116249
2026-01-01 02:41:00,80.59773624796317,19.204619815402204,0.7426817322990028,0.9818055613595982,850,40.362916948488774,49.64004050571796,40.230008774741044,49.631939918522114
2026-01-01 02:42:00,79.66420192551061,20.490805710869363,0.7685437554546808,1.0058644474496468,850,41.11114394615793,49.94776886215622,41.114910928372126,50.046598096703654
2026-01-01 02:43:00,80.65123434173917,19.58832981536758,0.7467817854159784,1.0071424615974047,850,40.34232900573098,49.47680879702411,40.50881916148124,49.26944729773307
2026-01-01 02:44:00,80.19160915033933,19.598798843969657,0.7733023377262324,1.0100343471686788,850,40.75986243081403,49.78852655403657,40.69602049388129,49.43644443660279
2026-01-01 02:45:00,80.41222023668118,19.051145920885496,0.7626893566876329,1.0088500611096576,850,40.252745237500896,49.41165768845987,40.12898108654785,49.23095778981595
2026-01-01 02:46:00,79.78222131372381,21.099545047766938,0.7238440846832851,0.972604149707553,850,41.030477723641134,49.939870659454925,40.84539461720623,49.525362798598245
2026-01-01 02:47:00,80.50836263841366,20.52731447392823,0.7355954085484467,0.999411898190793,850,40.769294919544066,49.77639166313711,40.994136471547705,49.89347768009417
2026-01-01 02:48:00,80.05216061451851,20.887273390837606,0.779678598426968,0.9975562368730272,850,41.87523234511919,50.72592591496679,41.987588385363544,50.815340007990685
2026-01-01 02:49:00,79.94074969407245,20.089192473151495,0.7254197789455836,1.0249656680853145,850,39.68116269266436,48.58292803168829,39.37331495956013,48.439817833745444
2026-01-01 02:50:00,79.74519616622693,20.14186230724264,0.7635334588090618,1.0029608167841626,850,40.842024692678834,49.7580472835222,41.302752856723075,49.79492354675387
