Timestamp,Th_i,Tc_i,mdot_h,mdot_h_outlet,mdot_c,U,Th_o_true,Tc_o_true,Th_o_measured,Tc_o_measured,energy_mismatch
2026-01-01 00:48:00,80.3363817543118,20.12041813044899,1.4708007112513464,1.4587572576186991,0.9952510969640014,850,52.66635393667394,59.25951863182709,52.73313439583548,58.892982610364285,2391.5589215515065
2026-01-01 00:49:00,80.44611228468543,19.774848545642495,1.5038881497763639,1.48650559744929,1.0039445293750056,850,54.13700413895816,60.812870435784056,54.21455750899493,60.87011951544736,2373.526933666988
2026-01-01 00:50:00,79.99451736723793,20.172581366775216,1.4354461333021418,1.4235885112256483,0.9930120751769831,850,53.33751926782519,59.95572649333432,53.64539099670891,60.04823682630801,2342.3110431597743
2026-01-01 00:51:00,80.37031607621623,19.99812204519319,1.4958111780051033,1.4900201690129968,1.012822051676999,850,52.348999769559136,58.98442662718559,52.04929758474006,58.9288671101478,2617.0492987933394
2026-01-01 00:52:00,80.74610048747536,20.317949405976734,1.5391259277664555,1.5134624808256885,1.0030435244247908,850,53.68462674186314,60.09005739379188,53.45730875619002,60.147715718121916,2651.583836402482
2026-01-01 00:53:00,79.1500846974723,19.593891030120446,1.5278032072921492,1.5006114641939932,1.0050409449527897,850,53.9261433950966,60.76427706722399,54.288912970293005,60.55521686302073,2500.533371755766
2026-01-01 00:54:00,79.88020424812791,19.949397201832614,1.4611622049466795,1.4251111107266325,1.0019943935891498,850,52.31007754335214,59.05796766181816,52.309599297046994,59.029984182882366,2663.2220182898745
2026-01-01 00:55:00,80.24670066464778,20.058650431632795,1.4508043478875474,1.4288928253427842,1.0120297651254055,850,52.84631139031906,59.59814240626899,52.74796499405156,59.55029349172701,2676.7307717580115
2026-01-01 00:56:00,80.00368758713944,20.30032712725897,1.4761395008691305,1.4480836490181872,0.99628973762227,850,53.53475855478912,60.21497576863223,53.30416853638484,60.06684825588109,2678.7255453785183
2026-01-01 00:57:00,79.06188823690826,19.32059261506284,1.5174399550436524,1.5142607344350272,0.9895286707656059,850,54.991548067211895,61.536281567086576,55.02592577570969,61.52031047935221,2548.8543521447573
2026-01-01 00:58:00,80.35057790812392,21.37963873906761,1.5095392104275498,1.4894124215022522,1.0139881937573054,850,53.97657577458884,60.49865185029671,53.81303014653049,61.05369962970414,2826.993759086181
2026-01-01 00:59:00,79.55236665124166,20.60034721706562,1.472442537672629,1.4451404008193942,1.03117616839759,850,53.82523308154464,60.52881871581991,53.86564552343421,60.4243361026468,2736.26521285894
2026-01-01 01:00:00,80.11155171022719,20.79696266632913,1.523434326672383,1.4769158450245186,0.979916592187489,850,53.79793949014479,60.11267366840383,53.74245600649055,60.08493679875054,2944.6377714467235
2026-01-01 01:01:00,80.16038744794086,20.70303511316316,1.4591541101307424,1.446533405263855,1.0125678390932311,850,54.54377499417174,61.32707331339591,54.69132711023533,61.41572483194504,2791.4452655642817
2026-01-01 01:02:00,80.91535405973248,20.286249757731618,1.5363606910748357,1.4956997195517214,1.0471866419045701,850,53.49412425787243,59.986806609650216,53.28101706773641,60.146993168448226,3197.7773759506817
2026-01-01 01:03:00,80.14562931406184,20.452631138096596,1.5217727793427143,1.4993827008320284,1.013601649593794,850,53.48950662301115,60.24623965519257,53.8181315798051,60.02701607183225,3128.6988343573466
2026-01-01 01:04:00,80.03153618548778,19.793204048498215,1.4938602913669752,1.463643027350412,0.993657791267635,850,53.41378094216856,60.08185879176599,53.50108122073576,59.872038473979096,3115.572095660289
2026-01-01 01:05:00,79.51486717459318,20.41543541197168,1.5574100156557338,1.5315852410924067,1.0424232824563127,850,53.11575160964732,59.884241753321646,53.381095576704546,59.510876135278146,3271.765118884592
2026-01-01 01:06:00,80.64971900107926,20.21726893139307,1.4541506546537244,1.4084061904661511,0.9747578472676915,850,53.46268671815172,60.13664803774032,53.531671303813845,60.13920055369093,3194.416661777388
2026-01-01 01:07:00,80.55813131486879,19.34014497248271,1.528454546768089,1.5047584408672305,1.0085563584623571,850,53.42842357004935,59.62418473096017,53.270030356658026,59.74248332765557,3401.330763367325
2026-01-01 01:08:00,80.18677058579334,19.674261300384316,1.5256180873372902,1.4995304134618521,0.9821380751794299,850,53.642481000537146,60.45794259123854,53.20518396132091,60.13246445230887,3371.3377936002216
2026-01-01 01:09:00,79.79109657706549,19.696124998388925,1.5058997019176457,1.476114239035959,0.9945334246274057,850,53.582459448912815,60.4764082095633,53.660418926291285,60.70769580577596,3334.0030803814298
2026-01-01 01:10:00,80.52753595805306,20.087002753470028,1.4880365296088318,1.4319801608382312,0.9952498153485746,850,53.97982840778268,60.43092149795817,53.99149681174295,60.44839220042456,3385.439666504448
2026-01-01 01:11:00,80.01003186383183,21.03236990548087,1.4669072544317123,1.4483460571167406,1.0046443436728634,850,53.07965049991463,59.496415437494974,53.217240235629276,59.098431600249526,3433.8390047419816
2026-01-01 01:12:00,79.11155378044946,20.503876931666998,1.464948539065403,1.4260866819217677,1.0111670419210228,850,53.47295243590647,59.93244104953039,53.28963695566741,60.130142174431505,3310.7441155361594
2026-01-01 01:13:00,79.58380761721472,20.675457371534165,1.5161820622005426,1.4770402681043744,0.9854580071931303,850,52.781080245405605,59.51893253284099,52.819314776071934,59.39484844119168,3631.8643903154007
2026-01-01 01:14:00,80.15009134668982,19.603509374066416,1.5209785713183333,1.4855442738661282,0.9720989625950548,850,52.72865744406708,59.3192791909696,52.72687489696963,59.33470932002158,3778.5171424747386
2026-01-01 01:15:00,79.53466186822439,19.88774961261083,1.4129047128510672,1.3904760462405552,1.003412499756358,850,52.97929095416959,59.5059997163108,52.8670518958492,59.39617560204556,3445.108704067359
2026-01-01 01:16:00,79.91992724693384,18.865765708572198,1.5062950461296196,1.4785464751621606,1.0156955134405228,850,52.70497319129184,59.20208307938932,52.53252628726282,59.49168559386803,3814.236927009508
2026-01-01 01:17:00,80.47859143328014,19.604645690511727,1.542504960128457,1.5098759783202818,0.9922657097595625,850,53.9709310534352,60.42275292079936,53.86810050377997,60.537769673616054,3854.4739328767755
2026-01-01 01:18:00,80.71443387455075,20.107093864216885,1.4986818671797548,1.4690683282650343,0.9640054696889664,850,52.35847804839311,59.27007514006242,52.39666702320618,58.836388435973014,4058.118899852794
2026-01-01 01:19:00,80.2017830930434,19.854638703051087,1.5138499877471023,1.4795756300559921,1.0198122388381745,850,54.94842377282592,61.52115688540894,55.13404489384029,61.84879589973404,3697.477262328175
2026-01-01 01:20:00,80.1040641139527,20.316064274459173,1.5395909723421173,1.5132519424020117,0.9988929003555854,850,53.523454532901226,59.99292381094638,53.23751433068346,60.30207470259472,4008.082943139336
2026-01-01 01:21:00,79.4806040387809,20.34178336341662,1.5174320125110885,1.4860240795497897,1.0052308891212658,850,53.58829179022644,60.16496465018933,53.38381921192131,60.27464275318254,3896.2024705534277
2026-01-01 01:22:00,79.80841386063513,20.05586693247534,1.469802926822915,1.4195606206919726,0.9662966282858416,850,52.83947574846521,59.54408424688778,53.15079102383792,59.41970309866658,3979.359977947286
2026-01-01 01:23:00,79.74407693795493,19.396386141402346,1.4948689111136229,1.4592112530556218,1.0119090139584561,850,53.824434396060624,60.23215568642193,53.55104064101023,60.10124213328857,3937.1923358040513
2026-01-01 01:24:00,79.1963769842551,20.431099924010393,1.4984874336210148,1.4601024972904733,1.01600435681216,850,52.4774272565477,58.98026085827352,52.267073591968526,59.20398262383787,4117.448681906477
2026-01-01 01:25:00,80.2360222963134,19.93822016747868,1.4800504449279293,1.4574383563810223,0.9945251912448603,850,52.9030263603119,59.57095927743248,52.87070089478523,59.39040186658587,4209.777098144725
2026-01-01 01:26:00,79.71848834033541,20.307933975608815,1.4715567789057515,1.4302844158105343,1.0094214499876712,850,53.564312594775686,60.38555456925229,53.750938225396766,60.53606714369637,4052.2192326016666
2026-01-01 01:27:00,79.89212825762567,20.580919172794616,1.504955331721589,1.4665209715368361,0.9905110152790024,850,52.91366714581192,59.44314566110771,52.962715750435,59.562923178064906,4324.505528649199
2026-01-01 01:28:00,79.70084477839224,19.644659450173194,1.5348555946997642,1.5062753277350116,1.0067447523709068,850,52.99850776922642,59.71753219983129,52.7215665348581,59.50344999910115,4415.45931458936
2026-01-01 01:29:00,80.12960181152305,20.254905406203406,1.5075821705319674,1.4610943722839624,0.9756958211729921,850,53.61549901819258,60.3980080894364,53.66081424698308,60.66981745125607,4355.36298418598
2026-01-01 01:30:00,79.69721071536333,20.832663650767163,1.434877221438756,1.393869107677764,1.0069246757528334,850,53.04487002868484,59.14114860738131,52.54037842630627,59.03804467701402,4213.752542637376
2026-01-01 01:31:00,79.78884438907778,20.300185597436823,1.5141808858837107,1.467136915943915,0.9990696897853998,850,52.44060252440871,58.85260738490472,52.471867123012935,58.594288571430084,4613.441148217884
2026-01-01 01:32:00,80.27682756751557,19.89176877263912,1.5433830435790026,1.499169668060476,0.9737617946041995,850,53.51863004329269,60.50960190046756,53.57329138111666,60.68177417370987,4651.519308269082
2026-01-01 01:33:00,80.005669239194,20.827667604667948,1.49994111460468,1.4532935131734903,0.9941850342915244,850,53.95704042977712,60.578058218794034,54.02923270716078,60.36649939962294,4448.549692112167
2026-01-01 01:34:00,80.28159221126946,20.990808831798745,1.503370882047407,1.4580250899066711,0.9908142478852606,850,54.26366377108924,60.76598996345989,54.653069868289315,61.18593893923319,4501.353535552014
2026-01-01 01:35:00,79.6127046350533,20.03345915490533,1.4960296207193868,1.4495596027915931,0.9837534754561676,850,52.88302341385132,59.53279040198882,53.10444841049618,59.65413515287169,4650.867832234711
2026-01-01 01:36:00,79.40633556945778,19.205129808571996,1.4868700618190778,1.4435928881060278,1.029767741729284,850,52.27050079503184,58.91113519303675,51.94315536853346,58.978118120918,4742.025195168215
2026-01-01 01:37:00,81.20792481598117,20.06108572077699,1.4437754540169236,1.4045280859708515,0.9810825158400531,850,52.75107909173677,59.32249351665775,52.84322659963803,59.22262424751796,4879.042133206385
2026-01-01 01:38:00,79.68596541070545,19.59577877792515,1.5309989613217823,1.478421976690593,0.9762885662718326,850,53.72848151317579,60.13141695469477,53.92039632320019,60.415746645082315,4768.041051128384
2026-01-01 01:39:00,80.15987540634994,19.22194052616177,1.5193604911995422,1.4747378426102216,0.9795968004592095,850,53.827664795437045,60.28077378188023,53.5724795442596,60.0685316003547,4849.084637113876
2026-01-01 01:40:00,79.87996375800658,19.620360961566156,1.478277936822341,1.42433703169069,1.0368034522579324,850,51.82680325975004,58.730552415409576,51.99402263881976,58.65093222242534,5077.0835740437615
2026-01-01 01:41:00,79.81748158717079,20.130836773411524,1.4849700278622775,1.430363170071009,0.9873977841802399,850,52.84511362072564,59.48503456569731,52.9902776234403,59.56428350293637,4952.614884624898
2026-01-01 01:42:00,79.75575208468152,19.42746408086552,1.5105483792571734,1.4521511482855007,1.0146583793686,850,53.42670292213009,59.90786509634359,53.55764315085196,59.87021849358581,4966.453885201103
2026-01-01 01:43:00,79.3698852237951,19.786347002727382,1.4595415138896217,1.4332172635682228,1.027557962247447,850,53.0993178901978,59.75825177180578,53.088446318548826,60.17953067504035,4835.0341909913695
2026-01-01 01:44:00,80.45410862244567,20.404454464753652,1.465994483088928,1.4138940951077492,0.9864638419002552,850,52.94561457946116,59.628112380534205,52.82368940804421,59.61107498496815,5134.627135106217
2026-01-01 01:45:00,79.61641931446405,20.004869702784465,1.4920205435393785,1.4415262871147363,1.0196841086205408,850,53.72216013150944,60.4478783601968,53.759908176646476,60.38372148191755,4966.426510948659
2026-01-01 01:46:00,79.98896286365084,20.61081524954879,1.5208589045973848,1.470254990257587,1.0088798077415537,850,54.07215837225273,60.7580950998137,54.40095710841711,60.80769593662163,5115.08274518032
2026-01-01 01:47:00,80.53635964954296,20.363245787421352,1.4742059884915035,1.4255986392875297,1.0260038603901307,850,53.8405354994497,60.53823873988378,53.53806211246895,60.711424551656975,5155.392109002627
2026-01-01 01:48:00,81.00419810474364,20.305772681686115,1.5231454074625073,1.4874551329890362,0.9752893085049719,850,53.30829057558896,59.755091750981705,53.39324788006101,59.823542271613164,5577.725563369429
2026-01-01 01:49:00,80.7118005308823,20.336331614293428,1.4975113808181253,1.4518808670328207,1.0069866426445369,850,53.11393462594226,59.7550543151623,52.83507552654366,59.88035284623174,5515.03852517801
2026-01-01 01:50:00,79.74013712669336,19.79110500687182,1.4893866845421466,1.4497266486095852,0.998688846268659,850,54.17375076356221,61.07260038601554,54.13944436508234,61.36129765358056,5127.975252149627
2026-01-01 01:51:00,80.20376588590347,19.322274246726852,1.501036012583419,1.4635520725181754,1.008287702986756,850,53.253931101597615,60.08264446959623,53.406997660733275,60.549606571585585,5497.264311720006
2026-01-01 01:52:00,79.70798383098862,19.984395040657425,1.5308398440845636,1.503051653142374,1.0260320378909467,850,52.6060232992394,59.29103261786906,52.568295858385184,59.72255278239958,5688.855588384642
2026-01-01 01:53:00,79.54538275888255,20.408049655144133,1.4598331195309537,1.4061208532096894,0.9994974692398956,850,53.27538551729636,59.9282192608228,53.13414119275984,60.06306259005686,5305.3996434078435
2026-01-01 01:54:00,80.66671429681962,19.770336291932892,1.4531187098357947,1.4289631256071766,1.0183911368891283,850,54.20970333485363,60.83670733841787,54.6893984614166,60.88765821464403,5365.659929998219
2026-01-01 01:55:00,80.3952485679237,19.80830891210783,1.4761189106302954,1.4266363332130303,1.0094726708719708,850,53.2248583549477,59.8747367688616,53.10301845833749,59.67852189400447,5646.657950543711
2026-01-01 01:56:00,79.85111264858459,20.804719258789426,1.4811801044654929,1.4371284753318536,1.050135083914447,850,53.57887398005352,60.11994911327428,53.58561618219639,59.96913262832698,5526.362395669101
2026-01-01 01:57:00,80.30506043004439,20.377316768922526,1.4863755214920429,1.4256004735244832,0.9578072608870606,850,53.26092538916196,60.133207105075954,53.06657979524026,60.13589772812115,5757.897413487866
2026-01-01 01:58:00,79.07345204599909,20.295798462791716,1.5250589553982226,1.4803430677539915,1.0011213118186446,850,53.3072116905858,60.03651115142576,53.12293465378505,60.12035216914407,5676.702239277976
2026-01-01 01:59:00,80.05396011733478,19.975424726315023,1.4300068008755886,1.3890338946981198,0.9814906852957926,850,53.0305085753953,59.68721896983351,52.982151009685104,59.688835699643505,5629.921030728583
2026-01-01 02:00:00,80.83291179212287,19.806934901591305,1.5070833413196967,1.4613827012896285,0.9792563534612148,850,52.9222971304209,59.413254044771406,52.81136123714742,59.79640846002373,6179.656526366714
2026-01-01 02:01:00,80.07656125384288,20.368554032848508,1.543900666747756,1.490646133470185,0.994101382998482,850,53.273608970715415,60.00681538326896,53.18929610375707,60.021747784594034,6130.046644045797
2026-01-01 02:02:00,80.86810800558298,19.942190799008095,1.4989084290346144,1.4307885548644086,1.0274484838780933,850,53.36093244891285,59.99486602431736,53.45299239191407,59.94776013270059,6158.250525418844
2026-01-01 02:03:00,80.96986348129542,19.410342133349978,1.4866092649548104,1.4279059248480372,1.015626373306024,850,53.45483509267029,60.19338065936415,53.77035952934647,60.27572577354118,6159.540748235915
2026-01-01 02:04:00,80.14175094895887,20.20560596059511,1.527123645702547,1.4677659589123164,0.9893970538586911,850,54.15176679919246,60.94538701587654,54.40947027658576,60.95603248502417,6025.295103343116
2026-01-01 02:05:00,80.75951735473011,20.731095778907296,1.4565656210717,1.3954542706101591,1.009835033289957,850,53.96735366104113,60.17335176549237,53.67846090810416,60.06964748214375,5972.061577109445
2026-01-01 02:06:00,79.7793544132195,20.072471542401875,1.5461037698327313,1.5079820206221184,0.9966645477863119,850,52.85019006936635,59.65942102703566,53.36622773174529,59.69787342476836,6422.564608716493
2026-01-01 02:07:00,79.4227682594189,19.418548598395038,1.4779053030345413,1.4296621440184643,0.9891734339409036,850,53.49027706687485,60.01001913902852,53.65930147344182,59.99643690470503,5958.9671094777295
2026-01-01 02:08:00,81.22449378027049,20.089624070974917,1.4973965259388742,1.4277029842980473,1.02408445180376,850,54.07306036120448,60.721108599712935,54.048246106369895,60.30510164130992,6371.122773384472
2026-01-01 02:09:00,79.6542436154065,20.10211275858816,1.4820102869595877,1.4107320194800839,0.9877361287334125,850,53.56092715504869,59.93819070855271,53.52897779665847,59.59559277623325,6107.263114351081
2026-01-01 02:10:00,79.7761282240698,20.07915727748302,1.5171598728797744,1.4618750068066753,0.9902796069154647,850,54.07797387544464,60.6681765186451,53.98305720965313,60.76908501529034,6205.160996438528
2026-01-01 02:11:00,79.77119124343423,21.02523921094326,1.503739608311637,1.4346496659720733,0.9998071360537427,850,52.958537017659935,59.61665509692988,53.21863263042521,59.810721426528794,6466.3642272297
2026-01-01 02:12:00,79.05074155695678,19.585629941583804,1.4964586859884565,1.4370326561985205,1.0115973495102535,850,53.29882604379566,59.55465393913933,53.165590103563495,59.58915650302401,6227.65610138583
2026-01-01 02:13:00,80.51887970220967,19.550834230502545,1.5715195412031067,1.501784508041494,0.9984080793875064,850,53.32161008124929,59.83645608712209,53.56617295004564,59.858757858934325,6959.421718688973
2026-01-01 02:14:00,80.16673168284889,19.94701643696242,1.522254287046738,1.4542458606191833,1.0096857401759203,850,53.52956519105062,59.87334980562116,53.36773876911747,59.860943374909944,6652.064479123917
2026-01-01 02:15:00,80.3486263113972,19.76135552712901,1.4975873221366423,1.4315082802858605,1.0011042291392667,850,53.07385532171117,59.68428857642945,53.15348826830951,59.551603141546,6750.927701508132
2026-01-01 02:16:00,79.98535611415532,21.03937030006217,1.4978961164415066,1.4421140611316015,0.9978813304485743,850,53.94092705306025,60.76161101776832,54.116511595075096,60.723032610008964,6495.48920568364
2026-01-01 02:17:00,79.34381618675661,20.38233466236535,1.503685034724807,1.4576864048238365,0.9833866815985445,850,52.36995955825167,58.78120126383091,52.44863595604156,58.60145899424695,6802.94422406386
2026-01-01 02:18:00,81.35079032430146,19.866348611063664,1.5297363175806695,1.4648318943148244,1.019144483646549,850,53.87000694627628,60.16266728853515,53.635452921187756,60.12766131840711,7102.335659559147
2026-01-01 02:19:00,79.86535392250507,19.536709671063424,1.448510478694695,1.3819306497843464,0.9935122026767433,850,53.02138114544682,59.71904101581973,53.0125421237824,59.89597389116743,6616.977411737229
2026-01-01 02:20:00,80.67970001834979,19.7983937761966,1.5723727927373061,1.5048748879420433,0.9594360883794263,850,52.744720981820464,59.20901756174055,52.99574880994271,59.14277312113391,7528.497781906481
